Date,BTC,ETH
16/02/2020,9934.433594,259.894714
17/02/2020,9690.142578,266.363434
18/02/2020,10141.99609,281.94458
19/02/2020,9633.386719,259.763977
20/02/2020,9608.475586,257.949463
21/02/2020,9686.441406,265.600616
22/02/2020,9663.181641,262.331726
23/02/2020,9924.515625,273.75415
24/02/2020,9650.174805,265.216431
25/02/2020,9341.705078,247.817596
26/02/2020,8820.522461,225.680267
27/02/2020,8784.494141,226.753387
28/02/2020,8672.455078,226.760498
29/02/2020,8599.508789,219.848511
01/03/2020,8562.454102,218.970596
02/03/2020,8869.669922,230.569778
03/03/2020,8787.786133,224.47963
04/03/2020,8755.246094,224.517975
05/03/2020,9078.762695,229.268188
06/03/2020,9122.545898,243.525299
07/03/2020,8909.954102,237.853088
08/03/2020,8108.116211,200.689056
09/03/2020,7923.644531,201.986328
10/03/2020,7909.729492,200.767242
11/03/2020,7911.430176,194.86853
12/03/2020,4970.788086,112.347122
13/03/2020,5563.707031,133.201813
14/03/2020,5200.366211,123.306023
15/03/2020,5392.314941,125.214302
16/03/2020,5014.47998,110.605873
17/03/2020,5225.629395,113.942749
18/03/2020,5238.438477,114.84227
19/03/2020,6191.192871,136.593857
20/03/2020,6198.77832,132.737167
21/03/2020,6185.066406,132.81871
22/03/2020,5830.254883,123.321152
23/03/2020,6416.314941,134.911606
24/03/2020,6734.803711,138.761444
25/03/2020,6681.062988,136.195892
26/03/2020,6716.44043,138.361557
27/03/2020,6469.79834,133.937943
28/03/2020,6242.193848,130.986496
29/03/2020,5922.042969,125.583733
30/03/2020,6429.841797,132.904541
31/03/2020,6438.644531,133.593567
01/04/2020,6606.776367,135.634552
02/04/2020,6793.624512,142.029144
03/04/2020,6733.387207,142.091309
04/04/2020,6867.527344,145.219391
05/04/2020,6791.129395,143.546646
06/04/2020,7271.78125,169.13588
07/04/2020,7176.414551,165.101944
08/04/2020,7334.098633,172.641739
09/04/2020,7302.089355,170.807144
10/04/2020,6865.493164,158.412445
11/04/2020,6859.083008,158.216019
12/04/2020,6971.091797,161.142426
13/04/2020,6845.037598,156.279556
14/04/2020,6842.427734,157.59639
15/04/2020,6642.109863,153.286896
16/04/2020,7116.804199,172.157379
17/04/2020,7096.18457,171.63858
18/04/2020,7257.665039,186.914001
19/04/2020,7189.424805,181.61496
20/04/2020,6881.958496,172.297165
21/04/2020,6880.323242,172.737701
22/04/2020,7117.20752,182.599579
23/04/2020,7429.724609,185.028671
24/04/2020,7550.900879,189.236938
25/04/2020,7569.936035,195.515305
26/04/2020,7679.867188,197.317535
27/04/2020,7795.601074,197.224716
28/04/2020,7807.058594,198.41539
29/04/2020,8801.038086,216.968231
30/04/2020,8658.553711,207.602051
01/05/2020,8864.766602,214.219101
02/05/2020,8988.59668,215.325378
03/05/2020,8897.46875,210.933151
04/05/2020,8912.654297,208.174011
05/05/2020,9003.070313,206.774399
06/05/2020,9268.761719,204.055786
07/05/2020,9951.518555,212.289413
08/05/2020,9842.666016,212.991577
09/05/2020,9593.896484,211.600128
10/05/2020,8756.430664,188.599564
11/05/2020,8601.795898,185.912842
12/05/2020,8804.477539,189.3125
13/05/2020,9269.987305,199.193283
14/05/2020,9733.72168,202.949097
15/05/2020,9328.197266,195.622665
16/05/2020,9377.013672,200.677124
17/05/2020,9670.739258,207.158691
18/05/2020,9726.575195,214.525055
19/05/2020,9729.038086,213.451111
20/05/2020,9522.981445,210.096741
21/05/2020,9081.761719,199.883606
22/05/2020,9182.577148,207.169189
23/05/2020,9209.287109,208.694397
24/05/2020,8790.368164,202.370346
25/05/2020,8906.93457,205.319748
26/05/2020,8835.052734,201.902313
27/05/2020,9181.017578,208.863434
28/05/2020,9525.750977,219.840424
29/05/2020,9439.124023,220.675125
30/05/2020,9700.414063,242.345596
31/05/2020,9461.058594,230.975708
01/06/2020,10167.26856,246.99176
02/06/2020,9529.803711,237.219055
03/06/2020,9656.717773,244.179321
04/06/2020,9800.636719,244.426392
05/06/2020,9665.533203,241.221985
06/06/2020,9653.679688,241.93132
07/06/2020,9758.852539,245.167252
08/06/2020,9771.489258,246.309906
09/06/2020,9795.700195,244.911453
10/06/2020,9870.094727,247.444946
11/06/2020,9321.78125,231.702667
12/06/2020,9480.84375,237.49321
13/06/2020,9475.277344,238.908844
14/06/2020,9386.788086,234.1147
15/06/2020,9450.702148,229.928909
16/06/2020,9538.024414,234.416168
17/06/2020,9480.254883,233.028275
18/06/2020,9411.84082,232.101166
19/06/2020,9288.018555,227.13829
20/06/2020,9332.34082,229.274261
21/06/2020,9303.629883,228.989822
22/06/2020,9648.717773,242.533188
23/06/2020,9629.658203,244.142151
24/06/2020,9313.610352,235.772461
25/06/2020,9264.813477,232.944489
26/06/2020,9162.917969,229.668045
27/06/2020,9045.390625,222.959793
28/06/2020,9143.582031,225.347168
29/06/2020,9190.854492,228.19487
30/06/2020,9137.993164,226.315002
01/07/2020,9228.325195,231.113419
02/07/2020,9123.410156,229.392197
03/07/2020,9087.303711,225.38707
04/07/2020,9132.488281,229.074112
05/07/2020,9073.942383,227.664597
06/07/2020,9375.474609,241.510223
07/07/2020,9252.277344,239.075531
08/07/2020,9428.333008,246.670013
09/07/2020,9277.967773,243.015961
10/07/2020,9278.807617,240.984985
11/07/2020,9240.34668,239.458176
12/07/2020,9276.5,242.131699
13/07/2020,9243.614258,239.604584
14/07/2020,9243.213867,240.211487
15/07/2020,9192.836914,238.423523
16/07/2020,9132.227539,233.640884
17/07/2020,9151.392578,232.773087
18/07/2020,9159.040039,235.48381
19/07/2020,9185.817383,238.487518
20/07/2020,9164.231445,236.153168
21/07/2020,9374.887695,245.016724
22/07/2020,9525.363281,262.190643
23/07/2020,9581.072266,274.689056
24/07/2020,9536.892578,279.215424
25/07/2020,9677.113281,304.056763
26/07/2020,9905.166992,309.643616
27/07/2020,10990.87305,321.514099
28/07/2020,10912.82324,316.657257
29/07/2020,11100.46777,318.190887
30/07/2020,11111.21387,334.586639
31/07/2020,11323.4668,345.554657
01/08/2020,11759.59277,385.199707
02/08/2020,11053.61426,370.671722
03/08/2020,11246.34863,386.295166
04/08/2020,11205.89258,389.875488
05/08/2020,11747.02246,401.590576
06/08/2020,11779.77344,394.961945
07/08/2020,11601.47266,379.512848
08/08/2020,11754.0459,393.987366
09/08/2020,11675.73926,391.120453
10/08/2020,11878.11133,395.887573
11/08/2020,11410.52539,380.384064
12/08/2020,11584.93457,391.02417
13/08/2020,11784.1377,428.741791
14/08/2020,11768.87109,437.397827
15/08/2020,11865.69824,433.354919
16/08/2020,11892.80371,433.786621
17/08/2020,12254.40234,429.53125
18/08/2020,11991.2334,423.669312
19/08/2020,11758.2832,406.463776
20/08/2020,11878.37207,416.439789
21/08/2020,11592.48926,389.126343
22/08/2020,11681.8252,395.835144
23/08/2020,11664.84766,391.384491
24/08/2020,11774.5957,408.144196
25/08/2020,11366.13477,384.001038
26/08/2020,11488.36328,386.466125
27/08/2020,11323.39746,382.632629
28/08/2020,11542.5,395.874664
29/08/2020,11506.86523,399.921478
30/08/2020,11711.50586,428.395721
31/08/2020,11680.82031,435.079742
01/09/2020,11970.47852,477.05191
02/09/2020,11414.03418,440.040497
03/09/2020,10245.29688,385.671936
04/09/2020,10511.81348,388.24115
05/09/2020,10169.56738,335.260071
06/09/2020,10280.35156,353.362274
07/09/2020,10369.56348,352.673492
08/09/2020,10131.5166,337.602112
09/09/2020,10242.34766,351.110016
10/09/2020,10363.13867,368.101898
11/09/2020,10400.91504,374.695587
12/09/2020,10442.1709,387.183105
13/09/2020,10323.75586,365.570007
14/09/2020,10680.83789,377.26886
15/09/2020,10796.95117,364.839203
16/09/2020,10974.90527,365.812286
17/09/2020,10948.99023,389.019226
18/09/2020,10944.58594,384.364532
19/09/2020,11094.34668,385.544373
20/09/2020,10938.27148,371.052826
21/09/2020,10462.25977,341.786072
22/09/2020,10538.45996,344.503174
23/09/2020,10246.18652,321.116302
24/09/2020,10760.06641,349.355591
25/09/2020,10692.7168,352.183258
26/09/2020,10750.72363,355.488098
27/09/2020,10775.26953,357.438507
28/09/2020,10709.65234,355.159424
29/09/2020,10844.64063,359.757385
30/09/2020,10784.49121,359.937866
01/10/2020,10619.45215,353.205902
02/10/2020,10575.97461,346.238922
03/10/2020,10549.3291,346.522095
04/10/2020,10669.58301,352.57901
05/10/2020,10793.33984,353.956787
06/10/2020,10604.40625,340.815857
07/10/2020,10668.96875,341.808655
08/10/2020,10915.68555,350.766144
09/10/2020,11064.45801,365.590485
10/10/2020,11296.36133,370.96759
11/10/2020,11384.18164,375.142059
12/10/2020,11555.36328,387.731262
13/10/2020,11425.89941,381.190765
14/10/2020,11429.50684,379.484039
15/10/2020,11495.34961,377.441833
16/10/2020,11322.12305,366.229004
17/10/2020,11358.10156,368.855927
18/10/2020,11483.35938,378.213684
19/10/2020,11742.03711,379.935608
20/10/2020,11916.33496,369.136902
21/10/2020,12823.68945,392.189972
22/10/2020,12965.8916,413.77298
23/10/2020,12931.53906,409.766693
24/10/2020,13108.0625,412.457611
25/10/2020,13031.17383,406.217773
26/10/2020,13075.24805,393.888306
27/10/2020,13654.21875,403.99704
28/10/2020,13271.28516,388.650757
29/10/2020,13437.88281,386.730103
30/10/2020,13546.52246,382.819977
31/10/2020,13780.99512,386.590332
01/11/2020,13737.10938,396.358185
02/11/2020,13550.48926,383.156738
03/11/2020,13950.30078,387.602173
04/11/2020,14133.70703,402.141998
05/11/2020,15579.84863,414.067352
06/11/2020,15565.88086,454.719299
07/11/2020,14833.75391,435.713135
08/11/2020,15479.56738,453.554779
09/11/2020,15332.31543,444.163055
10/11/2020,15290.90234,449.679626
11/11/2020,15701.33984,462.960541
12/11/2020,16276.34375,461.00528
13/11/2020,16317.80859,474.626434
14/11/2020,16068.13867,460.149841
15/11/2020,15955.58789,447.559082
16/11/2020,16716.11133,459.940308
17/11/2020,17645.40625,480.360077
18/11/2020,17804.00586,479.48407
19/11/2020,17817.08984,471.630432
20/11/2020,18621.31445,509.744568
21/11/2020,18642.23242,549.486633
22/11/2020,18370.00195,558.068115
23/11/2020,18364.12109,608.454041
24/11/2020,19107.46484,603.897766
25/11/2020,18732.12109,570.686646
26/11/2020,17150.62305,518.801147
27/11/2020,17108.40234,517.493713
28/11/2020,17717.41406,538.229797
29/11/2020,18177.48438,575.758057
30/11/2020,19625.83594,614.842529
01/12/2020,18802.99805,587.324158
02/12/2020,19201.0918,598.352356
03/12/2020,19445.39844,616.70874
04/12/2020,18699.76563,569.354187
05/12/2020,19154.23047,596.595459
06/12/2020,19345.12109,601.908997
07/12/2020,19191.63086,591.843384
08/12/2020,18321.14453,554.827759
09/12/2020,18553.91602,573.479126
10/12/2020,18264.99219,559.678528
11/12/2020,18058.9043,545.797363
12/12/2020,18803.65625,568.567322
13/12/2020,19142.38281,589.663208
14/12/2020,19246.64453,586.011169
15/12/2020,19417.07617,589.355591
16/12/2020,21310.59766,636.181824
17/12/2020,22805.16211,642.868958
18/12/2020,23137.96094,654.811951
19/12/2020,23869.83203,659.297913
20/12/2020,23477.29492,638.290833
21/12/2020,22803.08203,609.817871
22/12/2020,23783.0293,634.854187
23/12/2020,23241.3457,583.7146
24/12/2020,23735.94922,611.607178
25/12/2020,24664.79102,626.410706
26/12/2020,26437.03711,635.835815
27/12/2020,26272.29492,682.642334
28/12/2020,27084.80859,730.397339
29/12/2020,27362.4375,731.520142
30/12/2020,28840.95313,751.618958
31/12/2020,29001.7207,737.803406
01/01/2021,29374.15234,730.367554
02/01/2021,32127.26758,774.534973
03/01/2021,32782.02344,975.50769
04/01/2021,31971.91406,1040.233032
05/01/2021,33992.42969,1100.006104
06/01/2021,36824.36328,1207.112183
07/01/2021,39371.04297,1225.678101
08/01/2021,40797.60938,1224.197144
09/01/2021,40254.54688,1281.077271
10/01/2021,38356.44141,1262.246704
11/01/2021,35566.65625,1090.145386
12/01/2021,33922.96094,1043.43457
13/01/2021,37316.35938,1130.73938
14/01/2021,39187.32813,1218.453003
15/01/2021,36825.36719,1171.834595
16/01/2021,36178.14063,1233.537598
17/01/2021,35791.27734,1230.172241
18/01/2021,36630.07422,1257.279541
19/01/2021,36069.80469,1377.295898
20/01/2021,35547.75,1382.274048
21/01/2021,30825.69922,1121.570923
22/01/2021,33005.76172,1236.512207
23/01/2021,32067.64258,1230.990601
24/01/2021,32289.37891,1391.609375
25/01/2021,32366.39258,1324.414795
26/01/2021,32569.84961,1357.058105
27/01/2021,30432.54688,1253.187134
28/01/2021,33466.09766,1332.492188
29/01/2021,34316.38672,1382.522827
30/01/2021,34269.52344,1376.115479
31/01/2021,33114.35938,1314.986206
01/02/2021,33537.17578,1369.040527
02/02/2021,35510.28906,1515.193726
03/02/2021,37472.08984,1660.909546
04/02/2021,36926.06641,1594.762695
05/02/2021,38144.30859,1718.650879
06/02/2021,39266.01172,1677.846802
07/02/2021,38903.44141,1614.227783
08/02/2021,46196.46484,1746.616821
09/02/2021,46481.10547,1768.035034
10/02/2021,44918.18359,1744.243408
11/02/2021,47909.33203,1783.797974
12/02/2021,47504.85156,1843.532593
13/02/2021,47105.51563,1814.109863
14/02/2021,48717.28906,1805.084106
15/02/2021,47945.05859,1779.791016
16/02/2021,49199.87109,1781.067505
17/02/2021,52149.00781,1848.458252
18/02/2021,51679.79688,1937.449219
19/02/2021,55888.13281,1960.164795
20/02/2021,56099.51953,1919.534058
21/02/2021,57539.94531,1935.601074
22/02/2021,54207.32031,1781.99292
23/02/2021,48824.42578,1570.203979
24/02/2021,49705.33203,1626.575684
25/02/2021,47093.85156,1475.703735
26/02/2021,46339.76172,1446.033691
27/02/2021,46188.45313,1459.973145
28/02/2021,45137.76953,1416.04895
01/03/2021,49631.24219,1564.707642
02/03/2021,48378.98828,1492.608765
03/03/2021,50538.24219,1575.853149
04/03/2021,48561.16797,1541.914307
05/03/2021,48927.30469,1533.275024
06/03/2021,48912.38281,1654.741577
07/03/2021,51206.69141,1723.153809
08/03/2021,52246.52344,1834.727905
09/03/2021,54824.11719,1868.048828
10/03/2021,56008.55078,1799.16626
11/03/2021,57805.12109,1826.194946
12/03/2021,57332.08984,1772.102417
13/03/2021,61243.08594,1924.685425
14/03/2021,59302.31641,1854.564331
15/03/2021,55907.19922,1791.702271
16/03/2021,56804.90234,1806.971802
17/03/2021,58870.89453,1823.449341
18/03/2021,57858.92188,1782.855103
19/03/2021,58346.65234,1817.624146
20/03/2021,58313.64453,1812.634644
21/03/2021,57523.42188,1788.217041
22/03/2021,54529.14453,1691.333984
23/03/2021,54738.94531,1678.650146
24/03/2021,52774.26563,1593.413452
25/03/2021,51704.16016,1595.359253
26/03/2021,55137.3125,1702.842041
27/03/2021,55973.51172,1716.494629
28/03/2021,55950.74609,1691.355957
29/03/2021,57750.19922,1819.684937
30/03/2021,58917.69141,1846.033691
31/03/2021,58918.83203,1918.362061
01/04/2021,59095.80859,1977.276855
02/04/2021,59384.3125,2143.225586
03/04/2021,57603.89063,2028.422485
04/04/2021,58758.55469,2093.122803
05/04/2021,59057.87891,2107.887207
06/04/2021,58192.35938,2118.378906
07/04/2021,56048.9375,1971.077271
08/04/2021,58323.95313,2088.57373
09/04/2021,58245.00391,2072.108887
10/04/2021,59793.23438,2135.942139
11/04/2021,60204.96484,2157.656982
12/04/2021,59893.45313,2139.353271
13/04/2021,63503.45703,2299.187744
14/04/2021,63109.69531,2435.10498
15/04/2021,63314.01172,2519.116211
16/04/2021,61572.78906,2431.946533
17/04/2021,60683.82031,2344.89502
18/04/2021,56216.18359,2237.136963
19/04/2021,55724.26563,2166.188721
20/04/2021,56473.03125,2330.210938
21/04/2021,53906.08984,2364.751709
22/04/2021,51762.27344,2403.535156
23/04/2021,51093.65234,2363.586182
24/04/2021,50050.86719,2211.625732
25/04/2021,49004.25391,2316.05957
26/04/2021,54021.75391,2534.481689
27/04/2021,55033.11719,2662.865234
28/04/2021,54824.70313,2746.380127
29/04/2021,53555.10938,2756.876953
30/04/2021,57750.17578,2773.207031
01/05/2021,57828.05078,2945.892822
02/05/2021,56631.07813,2952.056152
03/05/2021,57200.29297,3431.086182
04/05/2021,53333.53906,3253.629395
05/05/2021,57424.00781,3522.783203
06/05/2021,56396.51563,3490.880371
07/05/2021,57356.40234,3484.729004
08/05/2021,58803.77734,3902.647705
09/05/2021,58232.31641,3928.844727
10/05/2021,55859.79688,3952.293945
11/05/2021,56704.57422,4168.701172
12/05/2021,49150.53516,3785.848633
13/05/2021,49716.19141,3715.148438
14/05/2021,49880.53516,4079.057373
15/05/2021,46760.1875,3638.12207
16/05/2021,46456.05859,3587.506104
17/05/2021,43537.51172,3282.397705
18/05/2021,42909.40234,3380.070068
19/05/2021,37002.44141,2460.679199
20/05/2021,40782.73828,2784.294189
21/05/2021,37304.69141,2430.621338
22/05/2021,37536.63281,2295.705566
23/05/2021,34770.58203,2109.579834
24/05/2021,38705.98047,2643.591064
25/05/2021,38402.22266,2706.628906
26/05/2021,39294.19922,2888.69873
27/05/2021,38436.96875,2736.488525
28/05/2021,35697.60547,2419.90625
29/05/2021,34616.06641,2279.51416
30/05/2021,35678.12891,2390.30542
31/05/2021,37332.85547,2714.945313
01/06/2021,36684.92578,2633.518311
02/06/2021,37575.17969,2706.125
03/06/2021,39208.76563,2855.126465
04/06/2021,36894.40625,2688.195068
05/06/2021,35551.95703,2630.576904
06/06/2021,35862.37891,2715.092773
07/06/2021,33560.70703,2590.263184
08/06/2021,33472.63281,2517.438721
09/06/2021,37345.12109,2608.26709
10/06/2021,36702.59766,2471.518555
11/06/2021,37334.39844,2353.768799
12/06/2021,35552.51563,2372.484375
13/06/2021,39097.85938,2508.391602
14/06/2021,40218.47656,2537.891113
15/06/2021,40406.26953,2610.936768
16/06/2021,38347.0625,2367.663574
17/06/2021,38053.50391,2372.001953
18/06/2021,35787.24609,2231.733154
19/06/2021,35615.87109,2178.499023
20/06/2021,35698.29688,2246.364502
21/06/2021,31676.69336,1888.44751
22/06/2021,32505.66016,1874.950073
23/06/2021,33723.02734,1989.736328
24/06/2021,34662.4375,1988.456299
25/06/2021,31637.7793,1813.217285
26/06/2021,32186.27734,1829.239258
27/06/2021,34649.64453,1978.894653
28/06/2021,34434.33594,2079.657471
29/06/2021,35867.77734,2160.768311
30/06/2021,35040.83594,2274.547607
01/07/2021,33572.11719,2113.605469
02/07/2021,33897.04688,2150.040283
03/07/2021,34668.54688,2226.114258
04/07/2021,35287.78125,2321.724121
05/07/2021,33746.00391,2198.58252
06/07/2021,34235.19531,2324.679443
07/07/2021,33855.32813,2315.161865
08/07/2021,32877.37109,2120.026367
09/07/2021,33798.01172,2146.692383
10/07/2021,33520.51953,2111.403564
11/07/2021,34240.1875,2139.664795
12/07/2021,33155.84766,2036.721069
13/07/2021,32702.02539,1940.083984
14/07/2021,32822.34766,1994.331299
15/07/2021,31780.73047,1911.175659
16/07/2021,31421.53906,1880.382935
17/07/2021,31533.06836,1898.825195
18/07/2021,31796.81055,1895.552124
19/07/2021,30817.83203,1817.296631
20/07/2021,29807.34766,1787.510742
21/07/2021,32110.69336,1990.970825
22/07/2021,32313.10547,2025.202759
23/07/2021,33581.55078,2124.776611
24/07/2021,34292.44531,2189.21875
25/07/2021,35350.1875,2191.373779
26/07/2021,37337.53516,2233.366699
27/07/2021,39406.94141,2298.333496
28/07/2021,39995.90625,2296.54541
29/07/2021,40008.42188,2380.956787
30/07/2021,42235.54688,2466.961426
31/07/2021,41626.19531,2536.209961
01/08/2021,39974.89453,2561.852051
02/08/2021,39201.94531,2610.15332
03/08/2021,38152.98047,2502.349609
04/08/2021,39747.50391,2724.619873
05/08/2021,40869.55469,2827.328857
06/08/2021,42816.5,2890.94165
07/08/2021,44555.80078,3157.23877
08/08/2021,43798.11719,3013.732666
09/08/2021,46365.40234,3167.856201
10/08/2021,45585.03125,3141.691162
11/08/2021,45593.63672,3164.245117
12/08/2021,44428.28906,3043.414307
13/08/2021,47793.32031,3322.21167
14/08/2021,47096.94531,3265.443359
15/08/2021,47047.00391,3310.50415
16/08/2021,46004.48438,3156.509521
17/08/2021,44695.35938,3014.845947
18/08/2021,44801.1875,3020.089844
19/08/2021,46717.57813,3182.702148
20/08/2021,49339.17578,3286.935303
21/08/2021,48905.49219,3226.083984
22/08/2021,49321.65234,3242.115479
23/08/2021,49546.14844,3319.257324
24/08/2021,47706.11719,3172.456299
25/08/2021,48960.78906,3224.915283
26/08/2021,46942.21875,3100.325439
27/08/2021,49058.66797,3270.60083
28/08/2021,48902.40234,3244.40332
29/08/2021,48829.83203,3227.002686
30/08/2021,47054.98438,3224.374268
31/08/2021,47166.6875,3433.732666
01/09/2021,48847.02734,3834.828125
02/09/2021,49327.72266,3790.98999
03/09/2021,50025.375,3940.614746
04/09/2021,49944.625,3887.828369
05/09/2021,51753.41016,3952.133545
06/09/2021,52633.53516,3928.379395
07/09/2021,46811.12891,3426.394287
08/09/2021,46091.39063,3497.315186
09/09/2021,46391.42188,3427.340088
10/09/2021,44883.91016,3211.505859
11/09/2021,45201.45703,3270.278076
12/09/2021,46063.26953,3410.134521
13/09/2021,44963.07422,3285.511719
14/09/2021,47092.49219,3429.169678
15/09/2021,48176.34766,3615.282715
16/09/2021,47783.35938,3571.294922
17/09/2021,47267.51953,3398.538818
18/09/2021,48278.36328,3432.018311
19/09/2021,47260.21875,3329.447998
20/09/2021,42843.80078,2958.993408
21/09/2021,40693.67578,2764.431152
22/09/2021,43574.50781,3077.86792
23/09/2021,44895.09766,3155.523682
24/09/2021,42839.75,2931.669189
25/09/2021,42716.59375,2925.565674
26/09/2021,43208.53906,3062.265381
27/09/2021,42235.73047,2934.138916
28/09/2021,41034.54297,2807.296631
29/09/2021,41564.36328,2853.143311
30/09/2021,43790.89453,3001.678955
01/10/2021,48116.94141,3307.516113
02/10/2021,47711.48828,3391.694336
03/10/2021,48199.95313,3418.358643
04/10/2021,49112.90234,3380.089111
05/10/2021,51514.8125,3518.518555
06/10/2021,55361.44922,3580.562012
07/10/2021,53805.98438,3587.974854
08/10/2021,53967.84766,3563.759277
09/10/2021,54968.22266,3575.716797
10/10/2021,54771.57813,3425.852783
11/10/2021,57484.78906,3545.354004
12/10/2021,56041.05859,3492.573242
13/10/2021,57401.09766,3606.20166
14/10/2021,57321.52344,3786.01416
15/10/2021,61593.94922,3862.634766
16/10/2021,60892.17969,3830.38208
17/10/2021,61553.61719,3847.104492
18/10/2021,62026.07813,3748.760254
19/10/2021,64261.99219,3877.650879
20/10/2021,65992.83594,4155.992188
21/10/2021,62210.17188,4054.322754
22/10/2021,60692.26563,3970.181885
23/10/2021,61393.61719,4171.663574
24/10/2021,60930.83594,4087.903076
25/10/2021,63039.82422,4217.876953
26/10/2021,60363.79297,4131.102051
27/10/2021,58482.38672,3930.257324
28/10/2021,60622.13672,4287.318848
29/10/2021,62227.96484,4414.746582
30/10/2021,61888.83203,4325.650391
31/10/2021,61318.95703,4288.074219
01/11/2021,61004.40625,4324.626953
02/11/2021,63226.40234,4584.798828
03/11/2021,62970.04688,4607.193848
04/11/2021,61452.23047,4537.324219
05/11/2021,61125.67578,4486.243164
06/11/2021,61527.48047,4521.581055
07/11/2021,63326.98828,4620.554688
08/11/2021,67566.82813,4812.087402
09/11/2021,66971.82813,4735.068848
10/11/2021,64995.23047,4636.174316
11/11/2021,64949.96094,4730.384277
12/11/2021,64155.94141,4667.115234
13/11/2021,64469.52734,4651.460449
14/11/2021,65466.83984,4626.358887
15/11/2021,63557.87109,4557.503906
16/11/2021,60161.24609,4216.365234
17/11/2021,60368.01172,4287.59375
18/11/2021,56942.13672,4000.650879
19/11/2021,58119.57813,4298.306641
20/11/2021,59697.19531,4409.931152
21/11/2021,58730.47656,4269.73291
22/11/2021,56289.28906,4088.457764
23/11/2021,57569.07422,4340.763672
24/11/2021,56280.42578,4239.981445
25/11/2021,57274.67969,4274.743164
26/11/2021,53569.76563,4030.908936
27/11/2021,54815.07813,4096.912109
28/11/2021,57248.45703,4294.453613
29/11/2021,57806.56641,4445.10498
30/11/2021,57005.42578,4631.479004
01/12/2021,57229.82813,4586.990234
02/12/2021,56477.81641,4511.302246
03/12/2021,53598.24609,4220.706055
04/12/2021,49200.70313,4119.587402
05/12/2021,49368.84766,4198.322754
06/12/2021,50582.625,4358.737305
07/12/2021,50700.08594,4315.061523
08/12/2021,50504.79688,4439.35791
09/12/2021,47672.12109,4119.815918
10/12/2021,47243.30469,3908.496094
11/12/2021,49362.50781,4084.452393
12/12/2021,50098.33594,4134.453125
13/12/2021,46737.48047,3784.226807
14/12/2021,46612.63281,3745.44043
15/12/2021,48896.72266,4018.388672
16/12/2021,47665.42578,3962.469727
17/12/2021,46202.14453,3879.486572
18/12/2021,46848.77734,3960.860107
19/12/2021,46707.01563,3922.592529
20/12/2021,46880.27734,3933.844482
21/12/2021,48936.61328,4020.26001
22/12/2021,48628.51172,3982.099609
23/12/2021,50784.53906,4108.015625
24/12/2021,50822.19531,4047.98291
25/12/2021,50429.85938,4093.281006
26/12/2021,50809.51563,4067.328125
27/12/2021,50640.41797,4037.547607
28/12/2021,47588.85547,3800.893066
29/12/2021,46444.71094,3628.531738
30/12/2021,47178.125,3713.852051
31/12/2021,46306.44531,3682.632813
01/01/2022,47686.8125,3769.697021
02/01/2022,47345.21875,3829.564941
03/01/2022,46458.11719,3761.380371
04/01/2022,45897.57422,3794.056641
05/01/2022,43569.00391,3550.386963
06/01/2022,43160.92969,3418.408203
07/01/2022,41557.90234,3193.210449
08/01/2022,41733.94141,3091.972656
09/01/2022,41911.60156,3157.751465
10/01/2022,41821.26172,3083.0979
11/01/2022,42735.85547,3238.111572
12/01/2022,43949.10156,3372.258301
13/01/2022,42591.57031,3248.288574
14/01/2022,43099.69922,3310.001465
15/01/2022,43177.39844,3330.530762
16/01/2022,43113.87891,3350.921875
17/01/2022,42250.55078,3212.304932
18/01/2022,42375.63281,3164.025146
19/01/2022,41744.32813,3095.825928
20/01/2022,40680.41797,3001.120117
21/01/2022,36457.31641,2557.931641
22/01/2022,35030.25,2405.181152
23/01/2022,36276.80469,2535.039063
24/01/2022,36654.32813,2440.352295
25/01/2022,36954.00391,2455.935059
26/01/2022,36852.12109,2468.030273
27/01/2022,37138.23438,2423.001221
28/01/2022,37784.33203,2547.092041
29/01/2022,38138.17969,2597.084717
30/01/2022,37917.60156,2603.466553
31/01/2022,38483.125,2688.278809
01/02/2022,38743.27344,2792.117188
02/02/2022,36952.98438,2682.854004
03/02/2022,37154.60156,2679.162598
04/02/2022,41500.875,2983.586914
05/02/2022,41441.16406,3014.648193
06/02/2022,42412.43359,3057.476074
07/02/2022,43840.28516,3142.470703
08/02/2022,44118.44531,3122.608643
09/02/2022,44338.79688,3239.457031
10/02/2022,43565.11328,3077.482178
11/02/2022,42407.9375,2927.383545
12/02/2022,42244.46875,2917.362793
13/02/2022,42197.51563,2883.463379
14/02/2022,42586.91797,2933.479004
15/02/2022,44575.20313,3179.877197
16/02/2022,43961.85938,3127.830078
17/02/2022,40538.01172,2881.481934
18/02/2022,40030.97656,2785.727539
19/02/2022,40122.15625,2763.701172
20/02/2022,38431.37891,2628.648438
21/02/2022,37075.28125,2573.816162
22/02/2022,38286.02734,2639.299316
23/02/2022,37296.57031,2590.359619
24/02/2022,38332.60938,2598.067139
25/02/2022,39214.21875,2764.535645
26/02/2022,39105.14844,2781.111816
27/02/2022,37709.78516,2621.801758
28/02/2022,43193.23438,2919.201172
01/03/2022,44354.63672,2972.485107
02/03/2022,43924.11719,2950.118408
03/03/2022,42451.78906,2834.468994
04/03/2022,39137.60547,2617.156006
05/03/2022,39400.58594,2664.831055
06/03/2022,38419.98438,2555.037354
07/03/2022,38062.03906,2497.77124
08/03/2022,38737.26953,2576.747559
09/03/2022,41982.92578,2729.783447
